time,energy
14.316500000000001,18762.10238252188
14.316400000000002,18762.057541157716
14.3163,18762.012699793548
14.3162,18761.96785842938
14.3161,18761.923017065215
14.316,18761.878175701044
14.315900000000001,18761.83333433688
14.315800000000001,18761.78849297271
14.315700000000001,18761.743651608544
14.3156,18761.698810244376
14.3155,18761.653968880208
14.3154,18761.609127516043
14.3153,18761.564286151875
14.3152,18761.519444787707
14.315100000000001,18761.474603423543
14.315000000000001,18761.42976205937
14.314900000000002,18761.384920695207
14.3148,18761.340079331036
14.3147,18761.29523796687
14.3146,18761.250396602707
14.3145,18761.20555523854
14.314400000000001,18761.16071387437
14.314300000000001,18761.115872510207
14.314200000000001,18761.07103114604
14.3141,18761.026262370266
14.314,18760.981493594496
14.3139,18760.936724818726
14.3138,18760.891956042957
14.3137,18760.847187267183
14.313600000000001,18760.802418491414
14.313500000000001,18760.757649715644
14.313400000000001,18760.712880939875
14.3133,18760.6681121641
14.3132,18760.62334338833
14.3131,18760.57857461256
14.313,18760.53380583679
14.3129,18760.48903706102
14.312800000000001,18760.44426828525
14.312700000000001,18760.399499509476
14.312600000000002,18760.354730733707
14.3125,18760.309961957933
14.3124,18760.265193182164
14.3123,18760.220424406394
14.3122,18760.17565563062
14.312100000000001,18760.13088685485
14.312000000000001,18760.086118079078
14.311900000000001,18760.041349303305
14.3118,18759.996580527535
14.3117,18759.951884799833
14.3116,18759.90718907213
14.3115,18759.862493344433
14.3114,18759.817797616728
14.311300000000001,18759.77310188903
14.311200000000001,18759.728406161328
14.311100000000001,18759.68371043363
14.311,18759.639014705925
14.3109,18759.594318978227
14.3108,18759.549623250525
14.3107,18759.504927522823
14.3106,18759.46023179512
14.310500000000001,18759.41553606742
14.310400000000001,18759.370840339718
14.3103,18759.326144612016
14.3102,18759.281448884314
14.3101,18759.236753156616
14.31,18759.192057428914
14.3099,18759.147361701216
14.309800000000001,18759.102665973514
14.309700000000001,18759.057970245813
14.309600000000001,18759.013274518107
14.3095,18758.968578790405
14.3094,18758.923883062704
14.3093,18758.87923443348
14.3092,18758.834585804252
14.3091,18758.789937175028
14.309000000000001,18758.745288545804
14.308900000000001,18758.700639916577
14.308800000000002,18758.655991287353
14.3087,18758.61134265813
14.3086,18758.566720441082
14.3085,18758.522098224035
14.3084,18758.47747600699
14.308300000000001,18758.432853789942
14.308200000000001,18758.388231572895
14.308100000000001,18758.343609355852
14.308,18758.298987138805
14.3079,18758.25436492176
14.3078,18758.209742704712
14.3077,18758.165120487665
14.3076,18758.12049827062
14.307500000000001,18758.075876053575
14.307400000000001,18758.03125383653
14.307300000000001,18757.986631619482
14.3072,18757.942009402435
14.3071,18757.89738718539
14.307,18757.852764968342
14.3069,18757.8081427513
14.3068,18757.763520534252
14.306700000000001,18757.718898317205
14.306600000000001,18757.67427610016
14.306500000000002,18757.629653883116
14.3064,18757.58503166607
14.3063,18757.540409449026
14.3062,18757.49584009373
14.3061,18757.451270738435
14.306000000000001,18757.406701383137
14.305900000000001,18757.36213202784
14.305800000000001,18757.317562672542
14.3057,18757.27299331725
14.3056,18757.22842396195
14.3055,18757.18387572107
14.3054,18757.139327480196
14.3053,18757.09477923932
14.305200000000001,18757.050230998444
14.305100000000001,18757.005682757568
14.305000000000001,18756.96113451669
14.3049,18756.91658627581
14.3048,18756.872038034933
14.3047,18756.827489794057
14.3046,18756.782941553178
14.3045,18756.738393312302
14.304400000000001,18756.693845071422
14.304300000000001,18756.649296830547
14.3042,18756.60474858967
14.3041,18756.560200348795
14.304,18756.515652107915
14.3039,18756.47110386704
14.3038,18756.42655562616
14.303700000000001,18756.382007385284
14.303600000000001,18756.337459144408
14.303500000000001,18756.29291090353
14.3034,18756.24836266265
14.3033,18756.203814421773
14.3032,18756.159266180897
14.3031,18756.114776638708
14.303,18756.07028709652
14.302900000000001,18756.025797554335
14.302800000000001,18755.98130801215
14.302700000000002,18755.936818469963
14.3026,18755.892328927774
14.3025,18755.847839385588
14.3024,18755.80336558934
14.3023,18755.7588917931
14.302200000000001,18755.714417996853
14.302100000000001,18755.669944200607
14.302000000000001,18755.62547040436
14.3019,18755.580996608114
14.3018,18755.536522811868
14.3017,18755.492049015622
14.3016,18755.44757521938
14.3015,18755.403101423133
14.301400000000001,18755.358627626887
14.301300000000001,18755.314153830637
14.301200000000001,18755.26968003439
14.3011,18755.225206238145
14.301,18755.1807324419
14.3009,18755.136258645653
14.3008,18755.091784849406
14.3007,18755.04731105316
14.300600000000001,18755.002837256914
14.300500000000001,18754.958363460668
14.300400000000002,18754.913889664425
14.3003,18754.86941586818
14.3002,18754.824942071937
14.3001,18754.78046827569
14.3,18754.736059089464
14.299900000000001,18754.691649903238
14.299800000000001,18754.647240717008
14.299700000000001,18754.602831530778
14.2996,18754.558422344548
14.2995,18754.51401315832
14.2994,18754.469603972095
14.2993,18754.42520509191
14.2992,18754.380806211724
14.299100000000001,18754.33640733154
14.299000000000001,18754.29200845135
14.298900000000001,18754.247609571165
14.2988,18754.20321069098
14.2987,18754.158811810794
14.2986,18754.11441293061
14.2985,18754.070014050423
14.2984,18754.025615170238
14.298300000000001,18753.981216290053
14.298200000000001,18753.936817409867
14.2981,18753.89241852968
14.298,18753.848019649493
14.2979,18753.803620769308
14.2978,18753.759221889122
14.2977,18753.714823008937
14.297600000000001,18753.67042412875
14.297500000000001,18753.626025248566
14.297400000000001,18753.58162636838
14.2973,18753.537227488196
14.2972,18753.49282860801
14.2971,18753.448429727825
14.297,18753.40403084764
14.2969,18753.35970256391
14.296800000000001,18753.31537428018
14.296700000000001,18753.27104599645
14.296600000000002,18753.22671771272
14.2965,18753.182389428992
14.2964,18753.138061145262
14.2963,18753.093732861533
14.2962,18753.049409371823
14.296100000000001,18753.005085882112
14.296000000000001,18752.9607623924
14.295900000000001,18752.91643890269
14.2958,18752.872115412974
14.2957,18752.827791923264
14.2956,18752.78346843355
14.2955,18752.73914494384
14.2954,18752.694821454126
14.295300000000001,18752.650497964416
14.295200000000001,18752.606174474706
14.295100000000001,18752.561850984996
14.295,18752.51752749528
14.2949,18752.47320400557
14.2948,18752.428880515858
14.2947,18752.384557026147
14.2946,18752.340233536437
14.294500000000001,18752.295910046727
14.294400000000001,18752.251586557017
14.294300000000002,18752.207263067303
14.2942,18752.16293957759
14.2941,18752.11861608788
14.294,18752.074292598165
14.2939,18752.02996910845
14.293800000000001,18751.98572227748
14.293700000000001,18751.941475446507
14.293600000000001,18751.897228615533
14.2935,18751.852981784563
14.2934,18751.808734953585
14.2933,18751.764488122615
14.2932,18751.720241291645
14.2931,18751.67599366982
14.293000000000001,18751.631746048006
14.292900000000001,18751.587498426186
14.292800000000002,18751.543250804367
14.2927,18751.499003182547
14.2926,18751.454755560728
14.2925,18751.41050793891
14.2924,18751.366260317092
14.292300000000001,18751.322012695273
14.292200000000001,18751.277765073453
14.292100000000001,18751.233517451634
14.292,18751.189269829818
14.2919,18751.145022207995
14.2918,18751.10077458618
14.2917,18751.05652696436
14.2916,18751.01227934254
14.291500000000001,18750.96803172072
14.291400000000001,18750.923784098904
14.291300000000001,18750.879536477085
14.2912,18750.835288855265
14.2911,18750.791041233446
14.291,18750.74679361163
14.2909,18750.70254598981
14.2908,18750.658298367995
14.290700000000001,18750.614127094508
14.290600000000001,18750.569955821025
14.290500000000002,18750.525784547543
14.2904,18750.481613274056
14.2903,18750.43744200057
14.2902,18750.393270727087
14.2901,18750.349099453604
14.290000000000001,18750.304928180118
14.289900000000001,18750.26075690663
14.289800000000001,18750.21658563315
14.2897,18750.172414359666
14.2896,18750.128243086183
14.2895,18750.084071812696
14.2894,18750.039900539214
14.2893,18749.995729265727
14.289200000000001,18749.951557992244
14.289100000000001,18749.90738671876
14.289000000000001,18749.86321544528
14.2889,18749.819044171792
14.2888,18749.774872898306
14.2887,18749.730701624823
14.2886,18749.68653035134
14.2885,18749.642359077854
14.288400000000001,18749.598187804368
