stage,instruction,frequency,time,energy
0,forward,1410,0.05123121643066401,24.150648000000043
0,backward,1410,0.09906433725357054,45.96569999999972
0,forward,1395,0.051038084506988525,24.019782000000117
0,backward,1395,0.09888006162643424,45.470261999999884
0,forward,1380,0.051193831443786544,23.605824000000023
0,backward,1380,0.09890155649185173,45.63847200000007
0,forward,1365,0.05144813346862791,23.336855999999447
0,backward,1365,0.09924522686004636,45.3415859999999
0,forward,1350,0.051782990455627384,22.363884000000077
0,backward,1350,0.09975450611114496,44.15999399999971
0,forward,1335,0.052126615047454826,22.26472200000007
0,backward,1335,0.10032453203201289,43.76757600000012
0,forward,1320,0.05243830060958856,21.779694000000138
0,backward,1320,0.10075407028198236,42.49997999999975
0,forward,1305,0.05294962692260739,21.369180000000167
0,backward,1305,0.1014617056846618,41.45965199999954
0,forward,1290,0.05349374055862425,20.596074000000023
0,backward,1290,0.10224121427536007,40.58914199999977
0,forward,1275,0.05404938697814941,20.133840000000085
0,backward,1275,0.10314670085906977,39.686657999999824
0,forward,1260,0.05463570213317871,19.828356000000145
0,backward,1260,0.10416445255279541,39.20892000000039
0,forward,1245,0.05522257804870602,19.72672200000007
0,backward,1245,0.1051129188537597,38.53035000000055
0,forward,1230,0.05584025573730468,19.00380000000028
0,backward,1230,0.10614895105361932,37.43576399999996
0,forward,1215,0.056462442398071286,18.855047999999485
0,backward,1215,0.10723296976089472,36.94527599999914
0,forward,1200,0.05710603809356685,18.57954600000009
0,backward,1200,0.10838826084136959,36.337026000000535
0,forward,1185,0.057773117065429626,18.283895999999253
0,backward,1185,0.10955985403060908,35.82938999999966
0,forward,1170,0.05845838356018061,17.98426199999917
0,backward,1170,0.11079363298416138,35.13528600000031
0,forward,1155,0.05916238689422602,17.724324000000024
0,backward,1155,0.11206898689270015,34.79386799999932
0,forward,1140,0.059897728443145684,17.364096000000366
0,backward,1140,0.11339724683761596,33.7523339999998
0,forward,1125,0.060567656993865904,16.976472000000065
0,backward,1125,0.11448515081405634,33.31678200000012
0,forward,1110,0.061327471733093254,17.009009999999776
0,backward,1110,0.11586986875534058,33.12301800000016
0,forward,1095,0.06212410640716546,16.754789999999105
0,backward,1095,0.11731215620040894,32.67076200000057
0,forward,1080,0.06294502115249634,16.481051999999675
0,backward,1080,0.11878727102279658,32.40287999999989
0,forward,1065,0.06377059793472281,16.415526000000536
0,backward,1065,0.1203109560012817,32.35231800000044
0,forward,1050,0.06462735700607299,16.839011999999176
0,backward,1050,0.12188573169708247,32.973294000000685
0,forward,1035,0.06552747774124137,16.943861999999733
0,backward,1035,0.12352266168594354,33.08781599999965
0,forward,1020,0.06644365453720089,16.873925999999976
0,backward,1020,0.12521076679229734,33.00480599999987
0,forward,1005,0.06739611482620232,17.00177999999933
0,backward,1005,0.12695814657211302,33.14210400000074
0,forward,990,0.06837736845016476,16.938564000000248
0,backward,990,0.1287625379562378,33.16181999999983
0,forward,975,0.06939280271530152,16.87352999999933
0,backward,975,0.13220410108566286,33.106421999999775
0,forward,960,0.07029869413375854,17.125175999999975
0,backward,960,0.1320940489768982,33.343121999999504
0,forward,945,0.07151165199279783,17.018351999999954
0,backward,945,0.13450837469100949,33.39630599999986
0,forward,930,0.07248685312271115,17.227259999999777
0,backward,930,0.13608997964859007,33.397973999999465
0,forward,915,0.07349215650558472,17.206217999999875
0,backward,915,0.13774871635437008,33.50440200000023
0,forward,900,0.0745377230644226,17.167253999998792
0,backward,900,0.13948033332824702,33.59889600000065
0,forward,885,0.07621812343597409,17.222159999999217
0,backward,885,0.14321863317489625,33.64097400000087
0,forward,870,0.07733683490753168,17.294958000000104
0,backward,870,0.14502538919448846,33.71860199999996
0,forward,855,0.07848365020751952,17.35785000000056
0,backward,855,0.1469390788078308,33.80285400000075
1,forward,1410,0.05123121643066401,24.150648000000043
1,backward,1410,0.09906433725357054,45.96569999999972
1,forward,1395,0.051038084506988525,24.019782000000117
1,backward,1395,0.09888006162643424,45.470261999999884
1,forward,1380,0.051193831443786544,23.605824000000023
1,backward,1380,0.09890155649185173,45.63847200000007
1,forward,1365,0.05144813346862791,23.336855999999447
1,backward,1365,0.09924522686004636,45.3415859999999
1,forward,1350,0.051782990455627384,22.363884000000077
1,backward,1350,0.09975450611114496,44.15999399999971
1,forward,1335,0.052126615047454826,22.26472200000007
1,backward,1335,0.10032453203201289,43.76757600000012
1,forward,1320,0.05243830060958856,21.779694000000138
1,backward,1320,0.10075407028198236,42.49997999999975
1,forward,1305,0.05294962692260739,21.369180000000167
1,backward,1305,0.1014617056846618,41.45965199999954
1,forward,1290,0.05349374055862425,20.596074000000023
1,backward,1290,0.10224121427536007,40.58914199999977
1,forward,1275,0.05404938697814941,20.133840000000085
1,backward,1275,0.10314670085906977,39.686657999999824
1,forward,1260,0.05463570213317871,19.828356000000145
1,backward,1260,0.10416445255279541,39.20892000000039
1,forward,1245,0.05522257804870602,19.72672200000007
1,backward,1245,0.1051129188537597,38.53035000000055
1,forward,1230,0.05584025573730468,19.00380000000028
1,backward,1230,0.10614895105361932,37.43576399999996
1,forward,1215,0.056462442398071286,18.855047999999485
1,backward,1215,0.10723296976089472,36.94527599999914
1,forward,1200,0.05710603809356685,18.57954600000009
1,backward,1200,0.10838826084136959,36.337026000000535
1,forward,1185,0.057773117065429626,18.283895999999253
1,backward,1185,0.10955985403060908,35.82938999999966
1,forward,1170,0.05845838356018061,17.98426199999917
1,backward,1170,0.11079363298416138,35.13528600000031
1,forward,1155,0.05916238689422602,17.724324000000024
1,backward,1155,0.11206898689270015,34.79386799999932
1,forward,1140,0.059897728443145684,17.364096000000366
1,backward,1140,0.11339724683761596,33.7523339999998
1,forward,1125,0.060567656993865904,16.976472000000065
1,backward,1125,0.11448515081405634,33.31678200000012
1,forward,1110,0.061327471733093254,17.009009999999776
1,backward,1110,0.11586986875534058,33.12301800000016
1,forward,1095,0.06212410640716546,16.754789999999105
1,backward,1095,0.11731215620040894,32.67076200000057
1,forward,1080,0.06294502115249634,16.481051999999675
1,backward,1080,0.11878727102279658,32.40287999999989
1,forward,1065,0.06377059793472281,16.415526000000536
1,backward,1065,0.1203109560012817,32.35231800000044
1,forward,1050,0.06462735700607299,16.839011999999176
1,backward,1050,0.12188573169708247,32.973294000000685
1,forward,1035,0.06552747774124137,16.943861999999733
1,backward,1035,0.12352266168594354,33.08781599999965
1,forward,1020,0.06644365453720089,16.873925999999976
1,backward,1020,0.12521076679229734,33.00480599999987
1,forward,1005,0.06739611482620232,17.00177999999933
1,backward,1005,0.12695814657211302,33.14210400000074
1,forward,990,0.06837736845016476,16.938564000000248
1,backward,990,0.1287625379562378,33.16181999999983
1,forward,975,0.06939280271530152,16.87352999999933
1,backward,975,0.13220410108566286,33.106421999999775
1,forward,960,0.07029869413375854,17.125175999999975
1,backward,960,0.1320940489768982,33.343121999999504
1,forward,945,0.07151165199279783,17.018351999999954
1,backward,945,0.13450837469100949,33.39630599999986
1,forward,930,0.07248685312271115,17.227259999999777
1,backward,930,0.13608997964859007,33.397973999999465
1,forward,915,0.07349215650558472,17.206217999999875
1,backward,915,0.13774871635437008,33.50440200000023
