stage,instruction,frequency,time,energy
4,forward,1125,0.15733998370170585,31.962195000171658
4,backward,1125,0.2883664605617523,58.13877600073814
4,forward,1110,0.15887249493598937,32.17616099953652
4,backward,1110,0.29104318499565124,58.15629899990559
4,forward,1095,0.15894743585586543,32.24886300015449
4,backward,1095,0.2937959704399108,58.47630299985409
4,forward,1080,0.16140378999710078,32.37034499931336
4,backward,1080,0.29664176845550533,58.58523000025749
4,forward,1065,0.15577256298065184,31.390469999313353
4,backward,1065,0.29958115410804753,58.71845700001717
4,forward,1050,0.1460960047245025,29.805390000343323
4,backward,1050,0.3026162323951721,58.83621299993992
4,forward,1035,0.14630132246017455,29.25778500008583
4,backward,1035,0.3057194666862488,58.896134999871244
4,forward,1020,0.14779401683807367,28.806236999630933
4,backward,1020,0.30891914033889767,59.11371900093557
4,forward,1005,0.1494451332092285,28.69050599992275
4,backward,1005,0.31223879241943353,59.369876999974245
4,forward,990,0.151209897994995,28.71251099932194
4,backward,990,0.3156674301624298,59.591412000060075
4,forward,975,0.15297733426094057,28.758005999922755
4,backward,975,0.31917787098884576,59.78354399943352
4,forward,960,0.15483730888366695,28.893024000763887
4,backward,960,0.32281686043739316,59.981480999708175
4,forward,945,0.15675824260711663,28.981502999424936
4,backward,945,0.32658450579643244,60.160796999931335
4,forward,930,0.15873533105850215,29.499687000274655
4,backward,930,0.3305133090019226,60.82059599983692
4,forward,915,0.16079755926132197,29.33144100022316
4,backward,915,0.33448525500297543,61.026291000008584
4,forward,900,0.1629276645183563,29.557089000463485
4,backward,900,0.3386513307094574,61.28369100022316
4,forward,885,0.16512318992614744,29.864501999974248
4,backward,885,0.342941725730896,61.70446800041198
4,forward,870,0.16740988898277276,29.911589999914167
4,backward,870,0.3474283468723297,61.75046699988841
4,forward,855,0.16975855994224545,29.952638999819754
4,backward,855,0.35200765442848203,61.91947800028324
5,forward,1740,0.13344467067718507,39.136634999871255
5,backward,1740,0.248327154636383,73.09727099919319
5,forward,1725,0.13608023071289058,39.865455000042914
5,backward,1725,0.24895885562896725,72.98716499948502
5,forward,1710,0.13126771259307854,38.61929699993133
5,backward,1710,0.24898950576782225,73.34954999935628
5,forward,1695,0.1365671224594116,40.11893100035191
5,backward,1695,0.2489239075183868,73.37834100043774
5,forward,1680,0.13103045296669008,38.73535200083255
5,backward,1680,0.2490345754623413,73.30554899990558
5,forward,1665,0.13414595246315003,39.300974999785424
5,backward,1665,0.2489932458400726,73.13589000034332
5,forward,1650,0.13279995560646057,39.237434999227524
5,backward,1650,0.2491478826999664,73.20416400003434
5,forward,1635,0.1321822621822357,39.05808300054074
5,backward,1635,0.2491567511558533,73.08829799938201
5,forward,1620,0.13454529047012323,39.255894000291825
5,backward,1620,0.24901028966903688,73.20027599966525
5,forward,1605,0.13379055762290948,39.16502100026607
5,backward,1605,0.24915991401672363,73.02959100043773
5,forward,1590,0.1345424773693084,39.58397099983692
5,backward,1590,0.24940728449821464,72.9973710000515
5,forward,1575,0.13074827170372,38.750084999442095
5,backward,1575,0.24944638895988464,73.14750000000001
5,forward,1560,0.13088161611557,38.46690900063515
5,backward,1560,0.24942945456504817,72.67997700083257
5,forward,1545,0.1325951249599456,38.85829199945927
5,backward,1545,0.24918260550498963,72.27774000012874
5,forward,1530,0.13248763918876647,38.802347999811175
5,backward,1530,0.24974972748756405,71.97882300066946
5,forward,1515,0.13322418022155763,38.87951400089264
5,backward,1515,0.2500983502864837,71.85352499914168
5,forward,1500,0.13614084005355837,39.38178599953652
5,backward,1500,0.2499657225608825,71.70356700074674
5,forward,1485,0.13752970290184013,39.41909999978542
5,backward,1485,0.2512573692798615,71.42574600005149
5,forward,1470,0.13858404493331905,39.76217999982834
5,backward,1470,0.2517378945350647,71.29837799942494
5,forward,1455,0.13649460840225217,38.87743500030041
5,backward,1455,0.25205618906021116,71.26589699971676
5,forward,1440,0.14085423660278312,39.14994600069524
5,backward,1440,0.2526707046031952,70.59944700014591
5,forward,1425,0.14120013427734374,38.605976999759676
5,backward,1425,0.25369749927520746,69.99611399960517
5,forward,1410,0.14373005390167232,38.05921800041199
5,backward,1410,0.25482363224029536,69.05714400029183
5,forward,1395,0.14522152519226067,37.56643199980259
5,backward,1395,0.2560281972885131,67.58730000042915
5,forward,1380,0.1457759335041046,37.10049299955368
5,backward,1380,0.25733948421478264,66.50548200023175
5,forward,1365,0.14709081029891968,36.872720999836915
5,backward,1365,0.25872904658317564,66.43337399947643
5,forward,1350,0.1476359510421753,36.59514299976826
5,backward,1350,0.2601593999862671,65.63588400042057
5,forward,1335,0.14851200985908505,36.06290099966526
5,backward,1335,0.2615808355808258,64.89750599992274
5,forward,1320,0.14874023365974423,35.73350999987126
5,backward,1320,0.2631035814285278,64.5508710000515
5,forward,1305,0.15001402974128722,35.74327500021458
5,backward,1305,0.26461600613594055,64.61767799985408
5,forward,1290,0.14988193202018735,35.28760499918461
5,backward,1290,0.2661954753398895,64.01543399977683
5,forward,1275,0.15163235878944392,35.388341999888425
5,backward,1275,0.2677860810756683,63.6724439996481
5,forward,1260,0.15292484664916986,35.20257300066948
5,backward,1260,0.26936895775794983,63.02483099949361
5,forward,1245,0.15323966932296754,35.01382499957084
5,backward,1245,0.27105352020263673,62.5440689996481
5,forward,1230,0.15383813881874076,34.36778700006008
5,backward,1230,0.2727545642852783,61.684812000274654
5,forward,1215,0.15501871633529657,34.45460100030899
5,backward,1215,0.2748123292922974,61.23357899951935
5,forward,1200,0.15061714053153985,32.53058999991417
5,backward,1200,0.2766768035888672,59.39056800019741
5,forward,1185,0.15296100926399225,32.42708999991417
5,backward,1185,0.27883225035667414,58.75469999957083
5,forward,1170,0.1537325713634491,32.26377599966526
5,backward,1170,0.2809945034980774,58.4828189996481
5,forward,1155,0.15331258893012992,31.936239000678064
5,backward,1155,0.2833653166294098,57.98168099927902
5,forward,1140,0.15622598934173584,31.98089699971676
5,backward,1140,0.28578682565689084,57.88025999987125
5,forward,1125,0.15733998370170585,31.962195000171658
5,backward,1125,0.2883664605617523,58.13877600073814
5,forward,1110,0.15887249493598937,32.17616099953652
5,backward,1110,0.29104318499565124,58.15629899990559
5,forward,1095,0.15894743585586543,32.24886300015449
5,backward,1095,0.2937959704399108,58.47630299985409
5,forward,1080,0.16140378999710078,32.37034499931336
5,backward,1080,0.29664176845550533,58.58523000025749
5,forward,1065,0.15577256298065184,31.390469999313353
5,backward,1065,0.29958115410804753,58.71845700001717
5,forward,1050,0.1460960047245025,29.805390000343323
5,backward,1050,0.3026162323951721,58.83621299993992
5,forward,1035,0.14630132246017455,29.25778500008583
5,backward,1035,0.3057194666862488,58.896134999871244
5,forward,1020,0.14779401683807367,28.806236999630933
5,backward,1020,0.30891914033889767,59.11371900093557
5,forward,1005,0.1494451332092285,28.69050599992275
5,backward,1005,0.31223879241943353,59.369876999974245
5,forward,990,0.151209897994995,28.71251099932194
5,backward,990,0.3156674301624298,59.591412000060075
5,forward,975,0.15297733426094057,28.758005999922755
5,backward,975,0.31917787098884576,59.78354399943352
5,forward,960,0.15483730888366695,28.893024000763887
5,backward,960,0.32281686043739316,59.981480999708175
5,forward,945,0.15675824260711663,28.981502999424936
5,backward,945,0.32658450579643244,60.160796999931335
5,forward,930,0.15873533105850215,29.499687000274655
5,backward,930,0.3305133090019226,60.82059599983692
5,forward,915,0.16079755926132197,29.33144100022316
5,backward,915,0.33448525500297543,61.026291000008584
5,forward,900,0.1629276645183563,29.557089000463485
5,backward,900,0.3386513307094574,61.28369100022316
5,forward,885,0.16512318992614744,29.864501999974248
5,backward,885,0.342941725730896,61.70446800041198
5,forward,870,0.16740988898277276,29.911589999914167
5,backward,870,0.3474283468723297,61.75046699988841
5,forward,855,0.16975855994224545,29.952638999819754
5,backward,855,0.35200765442848203,61.91947800028324
6,forward,1740,0.13344467067718507,39.136634999871255
6,backward,1740,0.248327154636383,73.09727099919319
6,forward,1725,0.13608023071289058,39.865455000042914
6,backward,1725,0.24895885562896725,72.98716499948502
6,forward,1710,0.13126771259307854,38.61929699993133
6,backward,1710,0.24898950576782225,73.34954999935628
6,forward,1695,0.1365671224594116,40.11893100035191
6,backward,1695,0.2489239075183868,73.37834100043774
6,forward,1680,0.13103045296669008,38.73535200083255
6,backward,1680,0.2490345754623413,73.30554899990558
6,forward,1665,0.13414595246315003,39.300974999785424
6,backward,1665,0.2489932458400726,73.13589000034332
6,forward,1650,0.13279995560646057,39.237434999227524
6,backward,1650,0.2491478826999664,73.20416400003434
6,forward,1635,0.1321822621822357,39.05808300054074
6,backward,1635,0.2491567511558533,73.08829799938201
6,forward,1620,0.13454529047012323,39.255894000291825
6,backward,1620,0.24901028966903688,73.20027599966525
6,forward,1605,0.13379055762290948,39.16502100026607
6,backward,1605,0.24915991401672363,73.02959100043773
6,forward,1590,0.1345424773693084,39.58397099983692
6,backward,1590,0.24940728449821464,72.9973710000515
6,forward,1575,0.13074827170372,38.750084999442095
6,backward,1575,0.24944638895988464,73.14750000000001
6,forward,1560,0.13088161611557,38.46690900063515
6,backward,1560,0.24942945456504817,72.67997700083257
6,forward,1545,0.1325951249599456,38.85829199945927
6,backward,1545,0.24918260550498963,72.27774000012874
6,forward,1530,0.13248763918876647,38.802347999811175
6,backward,1530,0.24974972748756405,71.97882300066946
6,forward,1515,0.13322418022155763,38.87951400089264
6,backward,1515,0.2500983502864837,71.85352499914168
6,forward,1500,0.13614084005355837,39.38178599953652
6,backward,1500,0.2499657225608825,71.70356700074674
6,forward,1485,0.13752970290184013,39.41909999978542
6,backward,1485,0.2512573692798615,71.42574600005149
6,forward,1470,0.13858404493331905,39.76217999982834
6,backward,1470,0.2517378945350647,71.29837799942494
6,forward,1455,0.13649460840225217,38.87743500030041
6,backward,1455,0.25205618906021116,71.26589699971676
6,forward,1440,0.14085423660278312,39.14994600069524
6,backward,1440,0.2526707046031952,70.59944700014591
6,forward,1425,0.14120013427734374,38.605976999759676
6,backward,1425,0.25369749927520746,69.99611399960517
6,forward,1410,0.14373005390167232,38.05921800041199
6,backward,1410,0.25482363224029536,69.05714400029183
6,forward,1395,0.14522152519226067,37.56643199980259
6,backward,1395,0.2560281972885131,67.58730000042915
6,forward,1380,0.1457759335041046,37.10049299955368
6,backward,1380,0.25733948421478264,66.50548200023175
6,forward,1365,0.14709081029891968,36.872720999836915
6,backward,1365,0.25872904658317564,66.43337399947643
6,forward,1350,0.1476359510421753,36.59514299976826
6,backward,1350,0.2601593999862671,65.63588400042057
6,forward,1335,0.14851200985908505,36.06290099966526
6,backward,1335,0.2615808355808258,64.89750599992274
6,forward,1320,0.14874023365974423,35.73350999987126
6,backward,1320,0.2631035814285278,64.5508710000515
6,forward,1305,0.15001402974128722,35.74327500021458
6,backward,1305,0.26461600613594055,64.61767799985408
6,forward,1290,0.14988193202018735,35.28760499918461
6,backward,1290,0.2661954753398895,64.01543399977683
6,forward,1275,0.15163235878944392,35.388341999888425
6,backward,1275,0.2677860810756683,63.6724439996481
6,forward,1260,0.15292484664916986,35.20257300066948
6,backward,1260,0.26936895775794983,63.02483099949361
6,forward,1245,0.15323966932296754,35.01382499957084
6,backward,1245,0.27105352020263673,62.5440689996481
6,forward,1230,0.15383813881874076,34.36778700006008
6,backward,1230,0.2727545642852783,61.684812000274654
6,forward,1215,0.15501871633529657,34.45460100030899
6,backward,1215,0.2748123292922974,61.23357899951935
6,forward,1200,0.15061714053153985,32.53058999991417
6,backward,1200,0.2766768035888672,59.39056800019741
6,forward,1185,0.15296100926399225,32.42708999991417
6,backward,1185,0.27883225035667414,58.75469999957083
6,forward,1170,0.1537325713634491,32.26377599966526
6,backward,1170,0.2809945034980774,58.4828189996481
6,forward,1155,0.15331258893012992,31.936239000678064
6,backward,1155,0.2833653166294098,57.98168099927902
6,forward,1140,0.15622598934173584,31.98089699971676
6,backward,1140,0.28578682565689084,57.88025999987125
6,forward,1125,0.15733998370170585,31.962195000171658
6,backward,1125,0.2883664605617523,58.13877600073814
6,forward,1110,0.15887249493598937,32.17616099953652
6,backward,1110,0.29104318499565124,58.15629899990559
6,forward,1095,0.15894743585586543,32.24886300015449
6,backward,1095,0.2937959704399108,58.47630299985409
6,forward,1080,0.16140378999710078,32.37034499931336
6,backward,1080,0.29664176845550533,58.58523000025749
6,forward,1065,0.15577256298065184,31.390469999313353
6,backward,1065,0.29958115410804753,58.71845700001717
6,forward,1050,0.1460960047245025,29.805390000343323
6,backward,1050,0.3026162323951721,58.83621299993992
6,forward,1035,0.14630132246017455,29.25778500008583
6,backward,1035,0.3057194666862488,58.896134999871244
6,forward,1020,0.14779401683807367,28.806236999630933
6,backward,1020,0.30891914033889767,59.11371900093557
6,forward,1005,0.1494451332092285,28.69050599992275
6,backward,1005,0.31223879241943353,59.369876999974245
6,forward,990,0.151209897994995,28.71251099932194
6,backward,990,0.3156674301624298,59.591412000060075
6,forward,975,0.15297733426094057,28.758005999922755
6,backward,975,0.31917787098884576,59.78354399943352
6,forward,960,0.15483730888366695,28.893024000763887
6,backward,960,0.32281686043739316,59.981480999708175
6,forward,945,0.15675824260711663,28.981502999424936
6,backward,945,0.32658450579643244,60.160796999931335
6,forward,930,0.15873533105850215,29.499687000274655
6,backward,930,0.3305133090019226,60.82059599983692
6,forward,915,0.16079755926132197,29.33144100022316
6,backward,915,0.33448525500297543,61.026291000008584
6,forward,900,0.1629276645183563,29.557089000463485
6,backward,900,0.3386513307094574,61.28369100022316
6,forward,885,0.16512318992614744,29.864501999974248
6,backward,885,0.342941725730896,61.70446800041198
6,forward,870,0.16740988898277276,29.911589999914167
6,backward,870,0.3474283468723297,61.75046699988841
6,forward,855,0.16975855994224545,29.952638999819754
6,backward,855,0.35200765442848203,61.91947800028324
7,forward,1740,0.11789055585861206,34.64427999985218
7,backward,1740,0.2270188384056091,66.79789699935912
7,forward,1725,0.11939396810531612,35.041683000087744
7,backward,1725,0.2280619521141052,66.86933999955653
7,forward,1710,0.11612118625640863,34.24595200002192
7,backward,1710,0.22816387939453123,67.1784669994116
7,forward,1695,0.12020881199836729,35.380182000279426
7,backward,1695,0.22803522467613216,67.2011240003109
7,forward,1680,0.11615784811973573,34.36336300063133
7,backward,1680,0.2278551585674286,67.04475999999046
7,forward,1665,0.11838194608688354,34.74859099984169
7,backward,1665,0.2283470878601074,67.05376600027084
7,forward,1650,0.11713507747650145,34.637249999403956
7,backward,1650,0.22792862462997435,66.96703100001812
7,forward,1635,0.11642681288719176,34.44063300037384
7,backward,1635,0.22801775360107424,66.86410999953746
7,forward,1620,0.11861691975593561,34.71448100018501
7,backward,1620,0.22834372568130493,67.06922199976444
7,forward,1605,0.11783918619155878,34.58500100028515
7,backward,1605,0.22821097230911258,66.88538600039482
7,forward,1590,0.11857125258445736,34.9413599998951
7,backward,1590,0.22825992560386651,66.80124000000954
7,forward,1575,0.115597285747528,34.284727999567984
7,backward,1575,0.22783425211906433,66.7438930000067
7,forward,1560,0.11550252819061274,34.0096880004406
7,backward,1560,0.22768058204650873,66.30828400063515
7,forward,1545,0.1171896350383758,34.426899999618534
7,backward,1545,0.22880426263809206,66.33128700006007
7,forward,1530,0.11634651494026182,34.15956999993324
7,backward,1530,0.2289215552806854,65.93982600057124
7,forward,1515,0.11741023588180544,34.354130000710484
7,backward,1515,0.2291377851963043,65.79529599940777
7,forward,1500,0.11994084572792053,34.79958499956132
7,backward,1500,0.2293939821720123,65.77216600048543
7,forward,1485,0.12052112984657282,34.68762499976159
7,backward,1485,0.23051134872436524,65.52198600006103
7,forward,1470,0.12114165997505184,34.93399899983406
7,backward,1470,0.23087990736961364,65.40117999958991
7,forward,1455,0.11954074287414548,34.243474000334736
7,backward,1455,0.230685699224472,65.25472599983215
7,forward,1440,0.12332242369651787,34.55906200051308
7,backward,1440,0.23158589148521422,64.73250600004197
7,forward,1425,0.1232164533138275,34.03017499983311
7,backward,1425,0.2324109613895416,64.18940099966525
7,forward,1410,0.12583588814735408,33.73525900030136
7,backward,1410,0.23331251668930053,63.38185700023174
7,forward,1395,0.12638878965377803,33.198085999846455
7,backward,1395,0.23421038699150082,62.07180200040341
7,forward,1380,0.1275232615470886,33.02246699965
7,backward,1380,0.23540887570381158,61.04890000021457
7,forward,1365,0.12795469307899474,32.69519299983978
7,backward,1365,0.23675078177452083,60.95268199956417
7,forward,1350,0.1278568959236145,32.29193499982357
7,backward,1350,0.23802452659606935,60.24341800034046
7,forward,1335,0.12868366694450376,31.843921999692917
7,backward,1335,0.23931310772895809,59.536172999978064
7,forward,1320,0.12901081061363218,31.55037699997425
7,backward,1320,0.2405909502506256,59.170023000001905
7,forward,1305,0.13015065455436706,31.5122950001955
7,backward,1305,0.24189391469955446,59.18732499992847
7,forward,1290,0.13020316624641418,31.193104999423028
7,backward,1290,0.24308769273757933,58.65147599983216
7,forward,1275,0.13172197866439816,31.234722999930383
7,backward,1275,0.2440797641277313,58.20639799964428
7,forward,1260,0.13289024496078486,31.061735000491144
7,backward,1260,0.24458504939079287,57.47352099955083
7,forward,1245,0.13330081725120543,30.891631999611853
7,backward,1245,0.24545202326774596,56.91028599965573
7,forward,1230,0.13393657565116873,30.36800300002098
7,backward,1230,0.24650106644630426,56.06918700027466
7,forward,1215,0.13503191351890556,30.39940900027752
7,backward,1215,0.2481975226402283,55.65098899972439
7,forward,1200,0.13178503608703607,28.78229600000381
7,backward,1200,0.2498257668018341,53.946924000144
7,forward,1185,0.13379042696952814,28.6850339999199
7,backward,1185,0.2516671378612518,53.376405999660484
7,forward,1170,0.13457682514190672,28.547128999710086
7,backward,1170,0.25345523095130923,53.08178999972343
7,forward,1155,0.13444184398651116,28.277321000456812
7,backward,1155,0.2556589708328247,52.64905999934673
7,forward,1140,0.13690826654434204,28.341342999815943
7,backward,1140,0.25794608211517334,52.62936299991607
7,forward,1125,0.13797496318817132,28.32397400009632
7,backward,1125,0.2603677563667297,52.84786700057983
7,forward,1110,0.13937321615219114,28.525953999638556
7,backward,1110,0.2628743493556976,52.87129599988461
7,forward,1095,0.13964944410324093,28.58325500011444
7,backward,1095,0.265461041688919,53.179183999896054
7,forward,1080,0.14177711057662962,28.711907999515535
7,backward,1080,0.2681195049285888,53.28381200015544
7,forward,1065,0.13762431335449216,27.943890999436377
7,backward,1065,0.27087386894226073,53.41757000005246
7,forward,1050,0.13033032631874078,26.74512200021744
7,backward,1050,0.27370668029785156,53.54137999999523
7,forward,1035,0.13072899770736693,26.36276400005817
7,backward,1035,0.2766120388507843,53.55514199984073
7,forward,1020,0.13213660597801205,26.01026999974251
7,backward,1020,0.27960584974288943,53.77766900074482
7,forward,1005,0.13367088294029233,25.93665899991989
7,backward,1005,0.28270884585380546,53.95755500006675
7,forward,990,0.13530534720420828,25.97647399950028
7,backward,990,0.2859116232395172,54.16648900008201
7,forward,975,0.13695155715942384,26.040485999941826
7,backward,975,0.2891952760219573,54.44752299964428
7,forward,960,0.13867851734161374,26.166319000601767
7,backward,960,0.2925995359420776,54.62395799982548
7,forward,945,0.14045574331283564,26.279540999531743
7,backward,945,0.29611442470550536,54.78501699995994
7,forward,930,0.14229326987266538,26.7057530002594
7,backward,930,0.2997788026332855,55.310654999852176
7,forward,915,0.14420248651504514,26.60197200024128
7,backward,915,0.30349430394172666,55.48869400000572
7,forward,900,0.14617594599723813,26.77109900033474
7,backward,900,0.30738315510749814,55.68720300018787
7,forward,885,0.14821324348449705,27.030962999939916
7,backward,885,0.31139470195770264,56.083252000331875
7,forward,870,0.15033120059967037,27.092756999969485
7,backward,870,0.31557947921752927,56.06386599993705
7,forward,855,0.15250915980339047,27.142824999809264
7,backward,855,0.3198547916412353,56.22687100028992
