time,energy
10.152000000000001,20487.749186506473
10.151,20487.310954107736
10.15,20486.872721709
10.149000000000001,20486.434489310264
10.148,20485.996256911527
10.147,20485.558024512793
10.146,20485.119792114056
10.145,20484.696676835756
10.144,20484.27356155746
10.143,20483.850446279164
10.142,20483.427331000865
10.141,20483.00421572257
10.14,20482.581100444273
10.139,20482.157985165974
10.138,20481.750376619264
10.137,20481.342768072558
10.136000000000001,20480.93515952585
10.135,20480.527550979143
10.134,20480.119942432433
10.133000000000001,20479.712333885724
10.132,20479.304725339018
10.131,20478.89711679231
10.13,20478.4895082456
10.129,20478.08189969889
10.128,20477.674291152183
10.127,20477.266682605474
10.126,20476.859074058768
10.125,20476.45146551206
10.124,20476.043856965352
10.123,20475.63624841864
10.122,20475.228639871933
10.121,20474.821031325228
10.120000000000001,20474.413422778518
10.119,20474.00581423181
10.118,20473.598205685103
10.117,20473.190597138393
10.116,20472.782988591687
10.115,20472.375380044978
10.114,20471.967771498268
10.113,20471.56016295156
10.112,20471.152554404853
10.111,20470.744945858147
10.11,20470.337337311437
10.109,20469.929728764728
10.108,20469.52212021802
10.107000000000001,20469.11451167131
10.106,20468.7069031246
10.105,20468.299294577893
10.104000000000001,20467.891686031184
10.103,20467.484077484474
10.102,20467.076468937765
10.101,20466.668860391055
10.1,20466.261251844346
10.099,20465.85364329764
10.098,20465.44603475093
10.097,20465.03842620422
10.096,20464.63081765751
10.095,20464.2232091108
10.094,20463.815600564092
10.093,20463.407992017383
10.092,20463.000383470673
10.091000000000001,20462.592774923964
10.09,20462.19147110178
10.089,20461.790167279603
10.088000000000001,20461.388863457425
10.087,20460.987559635243
10.086,20460.58625581306
10.085,20460.18495199088
10.084,20459.783648168697
10.083,20459.382344346515
10.082,20458.981040524337
10.081,20458.579736702155
10.08,20458.178432879977
10.079,20457.777129057795
10.078,20457.375825235613
10.077,20456.974521413435
10.076,20456.573217591253
10.075000000000001,20456.171913769074
10.074,20455.770609946892
10.073,20455.36930612471
10.072000000000001,20454.96800230253
10.071,20454.56669848035
10.07,20454.16539465817
10.069,20453.76409083599
10.068,20453.362787013808
10.067,20452.961483191626
10.066,20452.560179369448
10.065,20452.158875547266
10.064,20451.757571725087
10.063,20451.356267902906
10.062,20450.954964080724
10.061,20450.55366025854
10.06,20450.15235643636
10.059000000000001,20449.75105261418
10.058,20449.349748792
10.057,20448.948444969818
10.056000000000001,20448.547141147636
10.055,20448.145837325454
10.054,20447.74453350327
10.053,20447.343229681093
10.052,20446.94192585891
10.051,20446.54062203673
10.05,20446.139318214548
10.049,20445.738014392366
10.048,20445.336710570184
10.047,20444.935406748
10.046,20444.53410292582
10.045,20444.132799103638
10.044,20443.73149528146
10.043000000000001,20443.330191459278
10.042,20442.92919076777
10.041,20442.52819007626
10.040000000000001,20442.12718938475
10.039,20441.726188693243
10.038,20441.325188001734
10.037,20440.924187310226
10.036,20440.523186618717
10.035,20440.12258761027
10.034,20439.72198860182
10.033,20439.321389593373
10.032,20438.92079058493
10.031,20438.52019157648
10.03,20438.119592568033
10.029,20437.718993559585
10.028,20437.338958143315
10.027000000000001,20436.958922727048
10.026,20436.578887310774
10.025,20436.198851894507
10.024000000000001,20435.818816478237
10.023,20435.438781061966
10.022,20435.058745645696
10.021,20434.678710229426
10.02,20434.29867481315
10.019,20433.918639396885
10.018,20433.538603980614
10.017,20433.158568564344
10.016,20432.778533148074
10.015,20432.398497731803
10.014,20432.018462315533
10.013,20431.638426899262
10.012,20431.258391482992
10.011000000000001,20430.87835606672
10.01,20430.498320650455
10.009,20430.118285234184
10.008000000000001,20429.738249817914
10.007,20429.358214401644
10.006,20428.978178985373
10.005,20428.598143569103
10.004,20428.218108152832
