time,energy
3.436,5474.990545109778
3.435,5474.55394403868
3.434,5474.117342967582
3.4330000000000003,5473.6807418964845
3.432,5473.244140825387
3.431,5472.807539754289
3.43,5472.370938683191
3.4290000000000003,5471.934337612094
3.428,5471.521207665386
3.427,5471.10807771868
3.426,5470.694947771974
3.4250000000000003,5470.281817825267
3.424,5469.868687878559
3.423,5469.455557931853
3.422,5469.042427985147
3.4210000000000003,5468.6292980384405
3.42,5468.228537587218
3.419,5467.827777135997
3.418,5467.432846789396
3.4170000000000003,5467.037916442795
3.416,5466.642986096194
3.415,5466.248055749593
3.414,5465.853125402992
3.4130000000000003,5465.458195056392
3.412,5465.06326470979
3.411,5464.668334363189
3.41,5464.274705002183
3.4090000000000003,5463.881075641175
3.408,5463.4903980041745
3.407,5463.099720367174
3.406,5462.709042730173
3.4050000000000002,5462.318365093172
3.404,5461.927687456171
3.403,5461.537009819171
3.402,5461.14633218217
3.4010000000000002,5460.755654545169
3.4,5460.389263601985
3.399,5460.0228726588
3.398,5459.6566165729055
3.3970000000000002,5459.290360487011
3.396,5458.924104401116
3.395,5458.557848315221
3.394,5458.1915922293265
3.3930000000000002,5457.825336143432
3.392,5457.459080057537
3.391,5457.092823971642
3.39,5456.733621098661
3.3890000000000002,5456.374418225681
3.388,5456.028626594628
3.387,5455.682834963574
3.386,5455.337043332521
3.3850000000000002,5454.991251701467
3.384,5454.645460070414
3.383,5454.29966843936
3.382,5453.953876808306
3.3810000000000002,5453.608085177253
3.38,5453.268392601583
3.379,5452.928700025914
3.378,5452.589007450244
3.3770000000000002,5452.249314874574
3.376,5451.909622298905
3.375,5451.569929723235
3.374,5451.230237147565
3.373,5450.890544571896
3.372,5450.554085173996
3.371,5450.217625776097
3.37,5449.906415997877
3.369,5449.5952062196575
3.368,5449.28440697973
3.367,5448.973607739803
3.366,5448.6628084998765
3.365,5448.35200925995
3.364,5448.041210020023
3.363,5447.730410780096
3.362,5447.419611540169
3.361,5447.108812300243
3.36,5446.8052438510385
3.359,5446.501675401833
3.358,5446.213828848405
3.357,5445.925982294976
3.356,5445.638135741547
3.355,5445.350289188118
3.354,5445.062442634689
3.353,5444.77459608126
3.352,5444.48674952783
3.351,5444.198902974402
3.35,5443.919531239471
3.349,5443.640159504543
3.348,5443.360787769612
3.347,5443.081416034684
3.346,5442.802044299753
3.345,5442.5226725648245
3.344,5442.243300829894
3.343,5441.963929094965
3.342,5441.696503601153
3.341,5441.440719024357
3.34,5441.195531229944
3.339,5440.95034343553
3.338,5440.722634437483
3.337,5440.503117550052
3.336,5440.28360066262
3.335,5440.064083775189
3.334,5439.844566887758
3.333,5439.625050000327
3.332,5439.405533112896
3.331,5439.186016225465
3.33,5438.966499338034
3.329,5438.758493680393
